isbn,root_id
0895292238,23
0895292467,12
0813014913,20
0745142036,9
0199110115,11
0375507442,11
039950379X,24
0451190424,24
0198600461,14
0752536664,1
0198601158,14
3791320815,24
0521440866,14
0304342521,20
0834804131,1
0689839510,4
1874166072,22
0807046078,24
0443041881,14
0843946512,9
039575691X,14
1557042268,4
0380760096,24
1569710821,5
0312205996,22
0061054631,9
0914625071,23
0253366038,16
0465045235,14
0373193564,9
0821774905,14
1892284898,16
0446939382,2
0962118516,21
0070455430,24
0070455430,3
0070471703,24
0070471703,7
0966949307,24
0440215072,9
0440215072,28
1558173854,9
0385413424,14
0451190343,9
0445045876,9
0399510028,14
0812013980,14
0671739352,24
1590560469,17
0821720198,4
0553762818,9
0684854775,11
0720609151,2
0373258070,9
0747261024,9
1566632153,19
0140124896,11
0590482270,4
0061065625,4
0345337123,14
0670868671,13
0060911840,14
0060104910,9
0373074050,9
0964216809,17
044017693X,9
0805055924,24
0805055924,8
0892437871,21
0743434722,9
0743400011,9
0915132893,21
0894809393,11
0905712048,9
0785804382,17
0020407114,9
0688118895,24
0440917492,4
0300051328,11
0439202760,4
0789712350,24
0789712350,3
1889793108,23
0140246460,17
0312242999,2
0802401864,21
0425047326,9
0553270656,9
096302227X,14
0671748971,16
0880486759,10
0673523632,24
0671461958,2
0671461958,1
0373287909,9
019282385X,9
0373287771,9
0871238179,9
0671027301,9
0451404610,11
0451409426,9
0130211192,22
044900273X,9
031406379X,15
0812045440,17
0876055102,17
0425168255,4
0312206534,11
1740590678,27
0020360487,24
0020360487,3
0061091472,21
0880387432,9
0813523753,24
0786218401,2
0140587004,16
0877847770,21
1565077954,4
1872004407,11
0747558213,12
0807811394,11
1563052989,23
067974617X,14
0684839687,24
1881919005,4
0426202597,9
0932620159,21
0575042796,9
0425058441,17
0670880191,16
156731399X,21
0553569112,2
0151002223,11
0525454632,9
0970130201,10
1892065428,9
0060298480,4
0609608622,12
1888869143,11
1591820081,5
0374318069,4
0374312230,4
0380711559,9
0440229618,4
0763601764,8
0387982418,24
0517119080,9
0451168291,13
0312951221,9
1411600649,20
0684846136,9
0933216718,9
0861711394,21
0373273282,5
0373273282,13
0684872137,11
020154329X,22
1565928466,22
0130206016,22
0596001703,22
1893005062,23
1561584436,12
0801862388,17
0385131054,23
1586607995,9
0517220091,9
087226209X,20
1890093041,11
0689840160,4
0887306772,2
0887306772,3
0439573610,4
0415195357,11
067103751X,10
0195136772,24
3908247349,24
0062732781,14
1566910005,11
019507453X,11
0971316015,9
0060603402,11
0140365869,24
0140365869,3
0785270078,8
0875848656,24
0875848656,3
0425173526,9
0671729241,4
0156005603,24
0156005603,3
0195123034,16
0871137968,9
0765191334,1
0684189453,5
0151002312,23
0870126334,9
0415914051,21
0882669435,19
0882669435,23
0192818252,9
0917143337,21
0842380051,21
1577330099,24
1891830155,4
0670810886,9
1584792795,1
0764540742,22
0066212618,9
0066212618,28
0786710934,3
0060005890,2
0892832193,21
1568820054,9
0848715500,12
0892837284,21
0871239183,9
0871239191,9
0898703115,16
0809118467,21
0525245499,17
0446515183,24
0446515183,3
0440408539,4
0679451862,9
0452280559,24
0452280559,3
0814477887,24
0814477887,3
0867308400,12
0415006406,24
0812539095,9
1564584844,14
0201145197,24
0201145197,3
0786867574,2
0192838725,24
0192838725,3
1891153234,9
1891153234,25
0671027417,9
0352329505,9
8481301809,9
0060614102,21
0425194620,9
002013021X,13
0789491850,27
0312971826,17
0743241711,24
0743241711,3
0140099220,25
0140099220,27
0140099220,26
0007101929,11
1857022173,9
0312913788,24
0757301444,23
0142000019,9
0393019608,2
0679776877,27
0316643963,9
0452255155,24
0452255155,8
0767904028,17
0877796289,14
0375507566,2
159129388X,24
0312395523,14
1562057154,22
0764552295,25
0830627014,25
0373037406,9
0201721465,22
1571515860,4
0553270575,9
0385722400,9
0373036523,14
0764222082,9
076422154X,9
076422154X,24
0439139317,4
0439139341,4
0439139309,4
0061066206,2
0062050982,4
0688039898,9
0671442104,2
0486218724,1
0375701745,14
1552122077,2
048624962X,12
1891400274,8
0060950269,12
0670815926,12
1883937884,4
082302993X,1
0823056562,1
0553292145,4
1560253096,1
0719555167,27
0486240371,1
0312228376,17
0312956312,24
0886777186,9
0809076055,2
0809076055,21
0385424167,6
0385424167,1
0865652023,11
0060981075,27
093636954X,25
1879045028,21
0061050326,9
0688129587,21
0152023887,4
1567403581,4
0486295966,1
0736421459,4
0671510401,4
0671510371,24
0671510371,23
0844204579,14
0020103514,12
0486260593,12
0892363940,12
0684823896,21
0689319878,4
1557880468,12
1563976536,4
0553244418,9
0972517227,9
0821713671,9
0393045595,12
0821226207,1
0896599035,24
080705626X,24
0062514172,21
1587611732,19
0971304521,9
0811211797,2
0151238103,9
0553578707,9
068483393X,9
0312862105,9
0060163186,1
0684833921,6
0684833921,1
006270155X,12
0688152023,23
0373035896,9
0970637764,2
080213100X,6
0393314324,9
0946609691,25
0946609691,26
1569715858,9
0688161707,9
3499221896,14
0871318024,23
0803299109,24
0373163312,24
0373163312,21
1581500254,2
0380784602,4
0786815531,4
0882669494,12
0876043775,23
0679453091,24
0446604577,9
0446604569,9
188301123X,11
0803283636,16
0376023023,12
155817110X,4
1558175067,9
1558175067,28
1890957526,12
0804819815,10
0590408321,4
0446395188,24
0446395188,3
0822437724,2
0823030997,1
0471303712,11
1590030303,1
4770015364,1
0897332660,9
0062516957,8
0786905204,9
1560765682,9
1560765682,25
0898865123,25
1857970098,9
1890035165,23
0312862210,9
0300098332,24
0300098332,7
1563972158,4
0671525638,25
0892819847,23
8432038776,9
0767909178,9
0821734679,4
0733607969,23
0733607969,3
1930180098,9
015201909X,4
1889260002,4
B0001PBXMS,9
0822218143,6
0800786130,24
0967632307,23
0882210033,11
0720712785,25
0971242518,22
1583226184,9
0821776568,9
0441011764,9
0375508260,11
0802114652,9
0764586793,16
082177591X,9
0821777033,9
0552770973,4
1583225781,11
0764226258,21
0761104836,24
0761104836,7
081673481X,4
0486208109,14
0937539600,24
0937539600,3
0679442464,9
043935367X,4
1558175164,9
1575420112,4
0970816316,9
0671021702,4
0865340943,9
0312836082,17
0071357866,12
0934678928,9
081171389X,11
0814741754,24
0971142300,24
0517799626,14
0415903548,3
1561480487,12
0441002293,9
0812567978,9
0805006036,16
0671578111,9
0843942428,4
0440100097,9
0006552196,9
0743435273,20
0312871848,24
0811200728,6
1559721952,2
0849955041,25
0889841357,9
0691014914,20
0395705614,4
1592281176,9
1592281176,28
0679886575,4
0373614136,9
0942061780,23
0312855710,20
0949873225,23
037305260X,9
157488364X,4
0963487167,25
1575792109,9
060980281X,17
0440229405,4
1571762418,22
0742523160,11
0823072525,12
1573229962,4
039592491X,9
1857974387,24
060960886X,8
039493296X,4
0689834233,4
1558705112,14
0684802716,10
087596933X,18
1583331301,23
0895778718,12
044020898X,9
044020898X,28
0963660713,23
0152438173,4
0198577796,22
0310208165,21
0870117092,14
0385471173,9
0006551742,27
0821620029,24
0938410709,2
157673627X,9
0671791761,23
0898623774,24
0283992174,2
0155318624,14
1576830616,21
044039306X,9
044039306X,28
0380800675,9
0552146838,9
0749390182,12
0373262418,9
0787949345,21
0380788713,9
0440225566,9
0786203315,9
0789203731,12
0700609733,11
1572240695,23
1577489748,9
0689814151,4
0679783342,9
0394577388,24
0821770640,9
1569244405,12
1576750914,24
1576750914,3
0919345557,23
185230880X,10
0821220802,20
0030599415,25
039912599X,4
0814479057,24
0814479057,3
0373167709,24
0743415108,9
0306807408,2
0525946640,11
1856263975,4
1902259025,12
0971623996,24
0789203472,25
0440182778,9
1583220534,18
1877988227,18
0373288328,9
0914053124,24
0914053124,7
0140076980,24
0140076980,7
0762410604,24
1562010719,9
1591295033,6
025320299X,16
0812533461,9
0771576226,25
0020715609,11
0061092053,9
060980765X,24
060980765X,3
0006550878,9
0738812692,2
0786004096,9
0786004096,28
080213601X,24
080213601X,7
1881052931,24
1881052931,3
0451184424,2
0345387708,9
1893554430,24
0821734725,9
0345353056,9
0373074093,9
0312181140,9
0671534807,23
0028644034,17
1582450196,17
1561705357,23
067131985X,9
1576735567,9
0061090921,24
1888451211,12
055356935X,9
0312263805,2
0446672521,24
0872261344,14
0345446550,9
0201577879,1
0943414814,10
0130991597,3
0394755405,27
1893062511,25
0310207487,8
0964950618,24
0964950618,23
0312288964,11
0679453024,9
0061050164,9
0689813554,4
0451154010,9
0451153367,9
0941483967,9
0140434763,9
0684183811,9
0880702583,16
0762416386,12
0441007007,9
0679749772,4
0935741194,12
0935741178,11
0679445943,24
0967877776,12
0441583288,9
0393967972,24
0915684357,8
0861711238,19
0812044827,17
0312254407,23
044022618X,9
0399519327,21
073571245X,22
1573241644,8
0822013614,24
0822013614,7
0822013584,16
0679739807,9
0877847681,21
0385245475,9
0698114140,4
0816756325,4
0679881875,4
0201353717,22
1582381321,17
0679991638,4
0312169353,12
0964108003,24
0071364145,24
0071364145,3
0942637909,24
0942637909,10
1891290010,27
0895774674,12
0865714452,2
1928704212,24
0786867531,2
0899683444,22
0879305908,2
0553560123,9
0789718022,22
0198128169,16
0586206507,9
0586206507,11
0373099517,9
0373870671,9
0140172971,9
0747270422,9
0312084994,9
0078818427,22
0595183395,8
0595203841,14
0747569045,9
0761921915,24
0761921818,24
0761921818,3
1877733091,21
039576341X,24
1858284333,1
0140284052,27
0140062793,11
1853263699,14
2253061018,2
0735712840,22
0374521603,16
1580628419,23
0671032674,9
039457186X,12
0684823632,2
078971812X,22
0201479443,22
0898231280,4
0752804634,9
4621027530,14
0882706233,21
0679404783,12
094032203X,22
0849936918,21
1588519198,4
0399515356,13
0684838966,2
0415918251,11
1885061633,12
0946819475,12
0316860115,9
1565840089,24
1565840089,7
0195085574,11
0195095391,11
0821735217,9
0805424644,8
0684859696,2
0551031387,21
0134417674,24
0134417674,7
0394577191,24
1560760745,2
0671766163,24
0393084000,8
0300082495,17
0385177216,11
0736001549,25
0819157821,2
0890878838,12
0373036590,9
1551662949,11
0553570307,2
0553570315,14
0440507855,23
0373036671,9
0451169182,9
0060586737,4
0704344890,11
0704344890,24
0373288352,9
0451167945,9
0020296304,25
0821766295,9
0821745158,11
0891415378,9
0195168445,9
0684838915,16
0373035969,9
0373121636,5
0373036655,9
0764116274,23
0802733050,9
0553259431,9
0553259423,9
1882349040,8
0060093927,9
0966347315,9
014036708X,4
0380973782,9
074322616X,9
0070125562,24
0070125562,3
0805015760,9
0789308460,12
0132912201,22
0910034265,10
0743415183,14
1579400914,25
0800790944,8
0812014189,14
0671510495,9
0911655220,4
0449148335,11
0843926295,4
0553258729,9
0517888491,8
0553578812,4
0312951507,24
0140131639,11
0874830982,13
0964389398,2
0805418776,9
0352335351,9
084233307X,21
0452280893,12
1587990008,24
1587990008,3
0385489765,24
0385489765,7
1568383541,23
0849933366,21
037575878X,24
037575878X,3
0312966601,9
0768901219,24
0768901219,3
0006531113,11
0441007171,14
0817454012,24
0817454012,3
0787120944,2
0679003193,11
1580083501,23
0449002764,21
1577349229,4
0393051706,4
0064407233,4
0152017909,4
0451403827,9
0964425858,9
0895773724,24
0971121605,2
1579548261,2
1561893684,4
0816703825,1
1576852059,24
1576852059,7
0915801078,21
0515136247,9
0451163478,14
0736912940,9
0380770350,9
1850158428,9
0786815558,4
078681554X,4
0451405315,9
1559706414,27
155652305X,11
080241365X,21
0590884921,6
0590884921,1
039473954X,24
0151001758,9
0340728868,11
1573221538,2
0310800633,1
0971614512,9
0373242093,9
0451194799,9
037312080X,9
0373120974,5
037307901X,9
0785273611,24
0373120958,9
0505523744,9
0373120869,9
0930452496,6
1878067737,16
1568650973,6
0451209974,9
044040911X,25
0786014393,9
037328750X,9
1562826921,25
158314188X,9
1931081514,9
0743420330,9
0679887199,4
0679881816,4
0312143761,9
0373273398,9
0812036042,24
0812036042,7
0061080616,9
1559161353,4
0895652927,24
1570251401,2
0842379118,9
0771082606,27
0395930944,9
1559706686,9
0821775901,9
0373440650,9
0553287036,9
031201841X,9
1578567246,4
0738813192,9
0789479907,23
0505523779,9
0743419227,9
0440224918,9
0373192959,9
0812968123,9
0771053053,23
0972165509,9
1563152886,9
0375702326,6
1578565731,9
0440302978,16
0811715159,11
0743482395,9
0871138514,9
0786002808,9
0385140576,21
0813530334,2
0553578804,9
0553578804,25
0156007053,9
0553574647,11
0425164136,9
1575100479,2
0821775626,9
051512611X,9
1571312048,24
0374175543,9
0786706279,9
0515129534,9
0425138011,12
0140061908,9
0843946644,9
0373761376,9
1565077776,21
037327288X,9
0718001702,21
0393319261,13
156280233X,9
0880703032,21
1575665611,9
1583140999,9
158314174X,9
0373262779,9
1578063698,24
0821774921,9
0743434749,9
0439376084,24
087477926X,8
0373288387,9
0671535366,2
0340751673,9
188237102X,2
0970947402,9
0060183659,16
0517885042,14
068721744X,21
0811819191,24
0312263821,11
1882577973,24
0380778823,9
0061087068,11
038547119X,1
0340545976,24
0340545976,3
0451190467,9
0312872577,9
0966792300,9
1557042586,9
0140161767,9
0880640189,1
0571179916,24
0345419987,23
0426203291,9
0679446893,20
0192818147,9
0440225183,15
0394756347,24
0394756347,7
0505523787,9
0486261255,4
0811804194,11
0385266375,17
0821760769,9
0373650477,9
0895778904,12
0843931302,9
0679453059,9
0879978074,9
0451156803,2
0804118396,9
0800758749,9
0821770977,9
055356787X,23
1852309466,12
0849937671,21
0710509413,9
088088066X,13
0140372563,4
188495619X,14
0767914023,27
0451206347,17
1888053127,21
0152050868,4
0805066861,4
0385176422,1
0768912067,24
0768912067,7
0517705699,23
081440491X,24
081440491X,3
0312139233,9
1585743658,17
0806928778,25
1879045281,8
0878222340,8
037307428X,9
0140383190,4
0590435000,4
0140555528,4
0451404661,9
0380802171,4
0380802163,2
0684188821,1
0553299964,9
0345327020,12
0029095026,6
0029095026,1
0304333298,24
0819562750,1
0340057815,14
0671047655,20
006108705X,4
0962706450,24
0380784432,9
0684813483,12
1888952938,12
0890514070,21
0061007501,4
0844208752,24
0844208752,7
0312971761,24
0312971761,3
014014224X,9
0674792912,24
0310239265,21
1558178864,9
1558178864,23
0373121377,24
1863682759,9
1860465978,9
0821743988,9
0140314644,4
1558175423,8
0895946726,24
0156225921,12
0736421394,4
0439454018,4
0375807020,4
0688166296,23
0446514527,11
0060976020,24
0525936610,2
1573221740,8
0688041450,24
0688041450,21
1411600770,10
0809130106,24
0816016860,11
1580172407,23
1560253002,25
087286426X,9
1558684255,8
1877864145,12
0671876473,9
0060677015,21
0316738573,9
0066238110,4
1584653086,9
0972028714,9
0802130356,20
0195111680,3
0393320189,20
0486270920,14
0671017489,9
0671017489,28
0195132556,16
0151000891,16
0915924609,16
0140513760,24
0140513760,3
0961088877,12
0802417841,19
0883965410,23
0743441036,24
0743441036,8
0060414715,16
0971357218,9
0743451406,2
0446603899,9
0446603899,28
1564586065,17
8090217192,16
0694006238,4
0758200064,9
0060968893,12
0684830434,9
1573225851,20
1564767728,8
0140861084,27
0385297203,9
0060950072,12
0802136176,1
0880016086,9
1572314354,22
0385009437,21
0531057542,9
0439416590,4
0786709960,9
0714838195,1
0448425041,4
0884862364,21
0062514121,23
0837604451,9
0393900606,6
0446607924,11
0596002114,22
1841721611,12
0747554110,9
0142437883,9
0879516593,9
1579590306,1
1878274058,9
0385506406,9
1885254997,12
0966986504,24
0847818330,12
0847825043,11
0679432167,12
0500341532,12
0691088586,19
0805210296,2
0689121768,9
0201626632,14
0962368814,2
0345419855,8
0736037772,25
089346158X,20
0553269453,9
0553291300,9
0805043020,24
0805043020,3
076453534X,22
0875964540,24
0883472694,21
0740721976,13
0886777364,9
0743409299,4
0380723107,9
1560766417,9
007072797X,1
078690481X,9
0299179702,2
0451451783,9
0671646192,4
0451200438,24
0671876538,25
0671876309,9
087584913X,24
0441001815,9
0061054798,1
006105478X,9
1556523033,12
0849942969,23
0440503337,4
0380717182,9
0671792377,9
0886770947,9
0671876201,9
0802843204,21
1560765666,21
0671505076,4
0786905158,9
1565042328,25
0553275445,2
0671698095,9
0445200065,9
067146308X,13
078711104X,13
3822870471,1
0226468046,14
0823056600,1
0882822314,9
0882822314,28
155571367X,24
155571367X,3
0446520497,23
0804108005,10
0312117647,24
0800718143,21
0439343526,4
0930044002,9
074341876X,4
0070119589,3
0674003071,11
0963727702,24
1877617008,24
093499868X,9
1877617075,24
0967967104,5
1562802135,9
0671525662,9
067152562X,25
1560252561,11
0152045694,23
0786863285,6
0786863285,1
1570981116,11
1586605097,9
0394555937,6
0394555937,2
0394555937,1
0451136535,2
0764226401,4
0764226398,4
1556611471,4
0449127559,9
0890512760,21
0425105725,17
0345352378,9
0449150127,9
157145814X,13
0425153002,24
0679432256,12
0393323536,14
0300082533,21
1552095266,8
1578660963,14
0791443345,24
0773522565,17
067156806X,4
0929895258,24
0929895258,7
0898868971,17
1570429707,9
159182298X,5
1591822971,5
0679435751,24
0205308767,24
0380883694,12
0525942394,9
0441002315,4
0785269142,21
0764503634,22
0253212731,19
0374521344,1
0349109192,9
0786863412,4
0945766122,21
0688172229,15
0312285434,2
0441586945,22
0446608866,9
015601095X,2
0440178126,20
0375812474,4
0453004660,9
1582971943,24
0812014529,14
0373119968,9
1580171826,12
0865431337,12
0806985909,22
0871562782,12
0785273638,21
1577490886,8
0767908201,2
0380877910,9
0812862562,5
0446671940,13
0865714428,24
0007123477,12
0929005163,10
0312975880,9
0679311343,9
0140231110,9
0684808412,2
0590265873,4
0310217652,8
0380977974,9
0415174295,24
0879517050,6
0879517050,1
0826315453,9
0804831327,25
0525937315,24
0689717849,4
1573440825,14
0892562900,24
0892562900,3
0919345530,23
0941402045,14
0786904887,9
0441002560,9
0028617452,24
0028617452,3
067089477X,23
0446608858,9
0440213932,9
0393701522,10
0743434919,13
0934601976,13
1561632570,1
0781804809,14
1887128611,9
1572240504,10
0099441500,24
0931993717,24
0931993717,7
0688115187,4
0380785048,9
0451525345,4
1569753148,23
0394577558,9
0312267932,23
0060634472,21
0806641630,21
0806637005,8
0590691414,9
0812522567,9
0671529617,4
0373106238,24
0373106238,23
0312253559,9
0393324567,9
0205274129,24
0375726888,16
9681904559,16
1859606369,26
0156028158,24
0156028158,7
0821764837,9
0425183599,24
0684814471,24
1558505369,12
0439306426,4
1564967743,1
9057680122,1
0688066844,11
0840715420,24
1857025628,11
0953420566,1
0590472054,9
1550378368,2
1893115291,22
0764504533,22
075730155X,9
0672318296,22
0851706231,6
0851706231,1
044021016X,21
1581248105,9
1557252238,11
1886411182,12
1576101746,22
0072118598,22
1556705573,12
0815606575,9
0373288514,9
1552095010,12
0823031691,12
1582450102,17
1875559698,11
1875559698,24
0671736000,9
0553481045,4
0452280532,16
1580890547,4
3823821180,1
0451400453,14
8433910981,9
3822858773,24
1578062977,2
1558505415,13
1570717737,24
1570717737,3
0373167350,9
0684850672,14
080505670X,17
0399528814,8
0373078404,14
1576831272,21
0373301073,9
0793122813,24
0793122813,3
034529372X,9
089870183X,21
1567313507,21
1853264121,20
0373271824,9
0310281512,21
0399529683,12
0517103370,12
0670852961,24
0060197978,2
0821760513,9
055348057X,4
0553481169,4
0553480588,4
0764552090,24
0764552090,3
1560253177,14
077159156X,4
0886777429,2
1557487324,2
0380757796,9
0061081337,9
0380701561,24
1562613111,14
0609804057,23
0613110188,4
1555520707,24
0767909151,21
1589821041,9
1400033217,16
1570623619,21
0670912271,9
0268013314,21
0373272677,9
0062734059,12
0373288131,9
0872863956,9
0345357213,24
0312169515,14
0373030908,9
0330316710,14
1878346253,18
0743466322,9
0380732602,4
1590790553,24
1590790553,3
0399518835,24
1573441716,2
0789451158,23
091207888X,23
0743477219,9
1579542441,17
0816509255,24
1400300525,4
1892123592,24
1892123592,3
0373119941,9
0802140440,2
0517093391,9
0385471076,2
0425177807,2
0425177807,25
0425199355,9
0373053460,9
0618004173,23
9679786080,9
0393900703,6
1589971647,21
0505520028,9
0310575303,21
1561799068,4
0195080343,11
1589971434,21
0373702787,9
0590462067,4
0130115827,14
0393312860,11
0312180616,23
0671535315,6
0671535315,1
1591200695,12
0792276876,27
0062502565,21
0140247084,9
0679776710,11
0385468954,24
1890768421,24
0590265849,4
0932814026,21
0892873566,26
0941532283,24
013339896X,10
1580173152,12
0452264871,9
0312972458,2
0789440024,4
0142000248,9
0821760572,9
0767904109,11
0736421696,4
084395261X,2
0226468259,19
0465019315,19
0312134398,2
0860917614,24
0860917614,3
0060638745,19
0380973693,9
0875968805,12
0140440429,11
087596883X,22
0875968848,12
1585744018,12
0806939451,12
0060971193,9
0702232351,9
068484396X,9
0679720340,24
0939010062,9
0821219928,12
026269185X,2
0890877939,21
0805240764,16
091567761X,2
0689859821,4
1932057056,23
1555971458,9
0696213907,24
0671677004,9
0373119909,9
0743434625,21
0373078366,9
1569470448,9
0812584597,9
0062702440,1
0688154980,4
0586086153,9
0393900797,6
1904341292,2
0812507061,9
0449453197,9
0786863331,11
0786863331,24
084394711X,9
0446519499,17
0006382991,21
0820439169,11
0786815434,2
0586216855,11
0842345973,21
0333908732,23
0823088146,24
0823088146,3
0201699575,22
0968885500,12
0719052092,16
1578660742,8
1885408269,13
000638837X,9
4770020686,14
0890878951,12
1859748112,27
4770026080,14
0744002397,25
0140145818,11
0312143540,25
1575000490,13
0525444513,4
1568820232,9
1568820232,25
3890646573,9
3890646573,25
1555603831,25
1555603718,9
0192817973,2
0609604201,12
0882669184,12
000225056X,12
0809238209,8
1882606345,23
0155067370,14
0849936861,4
1930206054,25
076153007X,22
076153007X,25
076153105X,25
0761518576,25
048623004X,1
0873415523,11
1862045909,21
1887140123,11
0764561642,27
0806961538,25
0887291783,27
0963942972,27
0672301687,22
0965774600,12
0671875752,9
3822865206,1
0786905247,9
0739302264,13
1575213907,22
0807046299,24
1570423830,9
007142220X,24
007142220X,3
076112635X,13
0792713575,9
0806954817,24
1555037763,9
1932037047,20
0452279585,9
0671897357,24
0765601397,24
0765601397,3
0877736944,21
0425156907,2
0394860780,3
0316000752,8
076422221X,9
0304352829,9
0304352829,2
0393010244,11
1590522583,9
0312181132,11
0030180767,8
0525946888,9
0761110569,4
157673109X,9
0849943426,4
0385492146,9
0452271371,23
059042369X,4
1578565774,9
0679840354,4
0595192505,21
1582971919,14
1576830470,21
042509880X,2
042509880X,1
0800758730,1
0805349898,1
1556611617,4
1573241849,8
1570064164,27
0028612574,12
0877884579,21
076455137X,12
1577485718,21
0515129925,9
1559705868,9
0764222007,9
0440229502,4
0849955025,16
0689803540,4
0253339324,9
096790529X,9
068486214X,24
068486214X,3
1576739708,21
0805420355,21
1578561507,9
037370769X,9
0829718656,21
0679808477,4
0486297284,4
0152019197,4
073641116X,4
0201598779,22
0618219234,9
0889841551,9
0517124505,9
0435902407,24
0375727744,9
080505300X,4
0747244421,24
0747244421,3
0684843927,2
0804815550,13
0449202399,9
089577013X,1
0696209292,12
1565122267,17
156158519X,12
1852309415,21
0889625891,4
0970548702,20
042516294X,9
4770020678,2
0684866099,12
0671865609,2
0525245391,9
157778037X,21
0394860519,8
0679409947,9
0140255834,16
0912547014,10
0553379747,24
0553379747,7
1578400104,5
0802757855,9
9812325891,13
0307107736,4
1842125605,2
0451201299,9
0786706260,9
0786706260,28
0486204294,22
140001235X,27
0500276854,1
0553050451,1
0684834529,11
0679776621,11
0786863307,21
0872014886,22
1858288940,27
0440139856,4
0691026300,24
0691026300,21
055310778X,9
0754017443,1
0380726890,2
0439155312,4
0679741453,24
2060000262,27
0449205835,10
019866253X,16
0446605107,9
089608521X,24
089608521X,3
155634290X,25
0262511053,22
0131238299,22
158567043X,9
0385513089,9
1576735788,23
0312857268,9
0446514810,2
0671791834,11
1592862616,11
0764503723,22
0345377516,9
1589821017,24
0595303366,21
0440418585,24
0918339235,4
078693087X,4
0879737158,21
0735712506,22
1592281478,17
0451153200,16
0553354582,20
0380778513,9
1578567297,9
0446384267,9
0912333049,6
0912333049,1
0887295967,27
0192834312,4
0679600078,9
0060158034,9
1883672066,12
0060530529,4
0964515709,11
1881273423,8
0735712433,22
1886913102,24
0758207921,9
0972437711,9
0889952280,9
0810008971,21
0300077491,1
0345463102,9
1553950852,9
0156002116,9
0805418458,21
0806516348,8
0821740407,9
0736908471,9
0849907217,24
0849907217,23
0849907217,8
0192880748,9
0679420754,11
1880365669,11
078355284X,17
0679729836,17
0028637763,27
0889242844,9
0805001131,14
0844214868,14
0899542204,9
0061055409,8
0899972276,27
1560446382,25
1892281163,9
0373058314,5
0804464294,9
1565120906,13
0967993733,21
0684195437,2
0060654775,21
0192840401,20
0393313557,23
0553573667,24
0553573667,3
0486220265,14
0809465000,22
1581510616,8
080946344X,24
037540807X,2
0878052925,16
0962067164,8
0786003820,9
0821765752,9
0830816178,21
0394703693,19
0830816100,21
0684825058,24
0684825058,7
0881766488,12
0385501544,16
0802440355,4
1403327408,4
0689829116,4
0263832236,9
0961940166,4
0804003211,9
0520213963,21
0671253085,20
0426202295,9
8401473721,9
0840795076,21
0671749919,9
0802423396,9
1588514455,9
0967578841,23
0029283752,11
185375210X,2
0740723235,13
0679425667,9
0671797271,25
0822956616,14
0764808362,21
0762401109,9
0471247006,23
0821760548,4
0679452516,2
0743203860,20
0670030597,17
156179905X,21
0972416617,9
1580627757,6
0380763524,9
0882669265,12
0761101055,17
0809238349,24
0809238349,7
3822812862,1
0898706807,21
185029934X,23
0380793989,8
188491019X,14
0061082104,9
0670838136,9
0881500623,21
0679761845,11
1558741518,23
0393051781,11
0553050443,23
0870126458,24
031818169X,21
1892374358,12
1558593705,12
0765344076,9
0451170164,9
1878990845,21
0884195651,21
0764226134,24
0764226134,3
1558851305,9
0809237989,22
0967083001,23
0821770683,9
0786869097,20
0446395099,8
0380775263,9
059018752X,4
0078822777,1
0201353687,22
037307770X,9
0892390719,4
0674363361,14
0848722019,12
0028642635,23
0762710497,27
0071368248,24
0071368248,3
1578152712,9
061334006X,9
0147712033,9
1563411342,9
1567310001,23
0312185758,9
0140083626,9
0140083626,27
0814479219,24
0814479219,3
0743488180,9
1577790308,17
0060287624,12
0679773002,11
0842337237,21
0395924936,11
0820306819,11
0028642600,15
1929266014,14
0966418956,23
0671720384,9
0812553764,9
075820292X,9
0425068331,9
0441002552,24
0441002552,3
0967905281,9
0060928425,24
0805068023,9
0807015032,21
082641477X,16
0060394153,23
0571117872,20
0060965185,24
0226677184,9
0226677168,9
0441160263,9
0395437822,14
0140247025,24
0553274813,9
0312851685,9
1857020804,9
0740726730,13
0812537874,9
0747533253,8
0962406740,21
0451199464,9
0460878204,14
0671776509,24
0671776509,3
0813011442,2
067169779X,9
1569470375,9
0380974355,9
1931333122,9
0698113527,24
0658006223,24
0658006223,3
9681904958,6
0449217434,9
0753450666,11
034527427X,9
1931543119,12
0786863234,21
1569471002,9
1860498116,11
1557661154,24
1557661154,7
0963022288,12
157120153X,12
1570670919,12
0425162990,9
0783502184,12
0517162113,11
0312281145,8
0451164296,9
0843936509,9
038549159X,8
0875969631,12
044021968X,4
0674762258,1
1561794597,9
0671577212,9
0425168158,9
0310248809,21
1564407225,25
0393049868,20
0393014673,2
0867307846,12
0374280223,9
0192142380,9
0373256426,9
1583141561,9
0312201729,14
1875346058,9
1875346015,9
0060536152,9
0425190072,8
0963094467,9
1413718736,12
0971819157,13
0822506378,9
0525936548,9
0824521331,21
096781622X,9
0871138387,9
0871138387,28
1571741658,8
0515093335,9
0916119580,4
0451405463,9
0451405463,28
9507421459,24
1890957461,23
0590341294,4
1560795905,8
0595298257,9
0441003117,4
0786864192,9
096782219X,9
0553292277,4
0553285769,4
0553570226,4
0451205693,9
0800759451,12
0452280753,9
0916397475,20
0964223139,14
0595094252,9
0373037414,9
0821759949,9
0821718614,9
2831563879,14
0880115580,23
0446672599,24
0375701567,14
074345703X,9
0743216008,9
0373225423,17
014019441X,24
0140441123,6
0802136109,21
0674013255,24
0674013255,7
