isbn,subgenre_id
1881919005,43
0426202597,33
0932620159,87
0575042796,84
0425058441,60
0670880191,49
156731399X,87
0553569112,11
0151002223,34
0525454632,33
0970130201,54
1892065428,33
0060298480,43
0609608622,19
1888869143,34
1591820081,36
0374318069,43
0374312230,43
0380711559,33
0440229618,99
0763601764,67
0387982418,85
0517119080,33
0451168291,42
0312951221,33
1411600649,63
0684846136,33
0933216718,33
0861711394,87
0373273282,16
0373273282,42
0684872137,34
020154329X,18
1565928466,18
0130206016,18
0596001703,18
1893005062,37
1561584436,20
0801862388,60
0385131054,69
1586607995,33
0517220091,33
087226209X,63
1890093041,95
0689840160,43
0887306772,13
0887306772,12
0439573610,43
0415195357,34
067103751X,54
0195136772,85
3908247349,85
0062732781,45
1566910005,62
019507453X,34
0971316015,33
0060603402,34
0140365869,22
0140365869,12
0785270078,67
0875848656,22
0875848656,12
0425173526,33
0671729241,43
0156005603,22
0156005603,12
0195123034,49
0871137968,33
0765191334,96
0684189453,36
0151002312,37
0870126334,33
0415914051,87
0882669435,35
0882669435,69
0192818252,33
0917143337,87
0842380051,87
1577330099,85
1891830155,43
0670810886,33
1584792795,96
0764540742,18
0066212618,59
0066212618,94
0786710934,12
0060005890,11
0892832193,87
1568820054,84
0848715500,19
0892837284,87
0871239183,33
0871239191,33
0898703115,49
0809118467,87
0525245499,6
0446515183,22
0446515183,12
0440408539,43
0679451862,33
0452280559,22
0452280559,12
0814477887,22
0814477887,12
0867308400,19
0415006406,76
0812539095,33
1564584844,78
0201145197,22
0201145197,12
0786867574,13
0192838725,22
0192838725,12
1891153234,84
1891153234,30
0671027417,33
0352329505,33
8481301809,33
0060614102,87
0425194620,33
002013021X,42
0789491850,92
0312971826,6
0743241711,22
0743241711,12
0140099220,65
0140099220,93
0140099220,51
0007101929,34
1857022173,33
0312913788,85
0757301444,69
0142000019,33
0393019608,11
0679776877,92
0316643963,33
0452255155,85
0452255155,67
0767904028,60
0877796289,78
0375507566,11
159129388X,74
0312395523,45
1562057154,18
0764552295,88
0830627014,88
0373037406,33
0201721465,18
1571515860,43
0553270575,33
0385722400,33
0373036523,45
0764222082,33
076422154X,82
076422154X,85
0439139317,43
0439139341,43
0439139309,43
0061066206,11
0062050982,43
0688039898,33
0671442104,11
0486218724,96
0375701745,78
1552122077,11
048624962X,20
1891400274,67
0060950269,19
0670815926,19
1883937884,43
082302993X,96
0823056562,96
0553292145,43
1560253096,96
0719555167,92
0486240371,96
0312228376,6
0312956312,85
0886777186,33
0809076055,80
0809076055,64
0385424167,90
0385424167,68
0865652023,34
0060981075,92
093636954X,88
1879045028,87
0061050326,33
0688129587,87
0152023887,43
1567403581,99
0486295966,58
0736421459,43
0671510401,43
0671510371,85
0671510371,79
0844204579,45
0020103514,19
0486260593,20
0892363940,19
0684823896,87
0689319878,43
1557880468,19
1563976536,43
0553244418,33
0972517227,33
0821713671,33
0393045595,19
0821226207,96
0896599035,85
080705626X,85
0062514172,87
1587611732,35
0971304521,33
0811211797,11
0151238103,33
0553578707,33
068483393X,33
0312862105,33
0060163186,96
0684833921,90
0684833921,68
006270155X,20
0688152023,37
0373035896,33
0970637764,11
080213100X,72
0393314324,33
0946609691,65
0946609691,9
1569715858,33
0688161707,33
3499221896,45
0871318024,37
0803299109,85
0373163312,76
0373163312,87
1581500254,11
0380784602,43
0786815531,43
0882669494,40
0876043775,69
0679453091,76
0446604577,33
0446604569,33
188301123X,34
0803283636,49
0376023023,19
155817110X,99
1558175067,59
1558175067,94
1890957526,19
0804819815,3
0590408321,99
0446395188,22
0446395188,12
0822437724,11
0823030997,96
0471303712,34
1590030303,58
4770015364,96
0897332660,59
0062516957,67
0786905204,33
1560765682,84
1560765682,30
0898865123,88
1857970098,33
1890035165,37
0312862210,33
0300098332,23
0300098332,32
1563972158,44
0671525638,30
0892819847,37
8432038776,33
0767909178,33
0821734679,43
0733607969,69
0733607969,14
1930180098,33
015201909X,43
1889260002,43
B0001PBXMS,33
0822218143,72
0800786130,76
0967632307,69
0882210033,34
0720712785,88
0971242518,70
1583226184,33
0821776568,33
0441011764,33
0375508260,34
0802114652,33
0764586793,49
082177591X,33
0821777033,33
0552770973,43
1583225781,34
0764226258,87
0761104836,23
0761104836,89
081673481X,43
0486208109,45
0937539600,22
0937539600,12
0679442464,33
043935367X,43
1558175164,33
1575420112,44
0970816316,33
0671021702,43
0865340943,33
0312836082,60
0071357866,20
0934678928,33
081171389X,34
0814741754,85
0971142300,85
0517799626,45
0415903548,12
1561480487,19
0441002293,33
0812567978,33
0805006036,49
0671578111,33
0843942428,71
0440100097,33
0006552196,33
0743435273,63
0312871848,76
0811200728,72
1559721952,11
0849955041,88
0849955041,65
0889841357,33
0691014914,63
0395705614,43
1592281176,59
1592281176,94
0679886575,43
0373614136,33
0942061780,37
0312855710,63
0949873225,37
037305260X,33
157488364X,44
0963487167,88
1575792109,59
060980281X,60
0440229405,99
1571762418,18
0742523160,34
0823072525,40
1573229962,43
039592491X,33
1857974387,85
060960886X,67
039493296X,44
0689834233,43
1558705112,78
0684802716,54
087596933X,57
1583331301,37
0895778718,40
044020898X,59
044020898X,94
0963660713,69
0152438173,43
0198577796,48
0310208165,87
0870117092,45
0385471173,33
0006551742,92
0821620029,85
0938410709,13
157673627X,33
0671791761,37
0898623774,76
0283992174,11
0155318624,45
1576830616,87
044039306X,59
044039306X,94
0380800675,33
0552146838,33
0749390182,40
0373262418,33
0787949345,87
0380788713,33
0440225566,33
0786203315,33
0789203731,40
0700609733,34
1572240695,69
1577489748,33
0689814151,43
0679783342,33
0394577388,85
0821770640,33
1569244405,19
1576750914,22
1576750914,12
0919345557,37
185230880X,54
0821220802,63
0030599415,30
039912599X,99
0814479057,22
0814479057,12
0373167709,85
0743415108,33
0306807408,11
0525946640,34
1856263975,44
1902259025,19
0971623996,23
0789203472,88
0440182778,84
1583220534,57
1877988227,57
0373288328,33
0914053124,23
0914053124,32
0140076980,23
0140076980,32
0762410604,85
1562010719,33
1591295033,72
025320299X,49
0812533461,33
0771576226,88
0020715609,27
0061092053,33
060980765X,22
060980765X,12
0006550878,50
0738812692,11
0786004096,59
0786004096,94
080213601X,23
080213601X,32
1881052931,22
1881052931,12
0451184424,11
0345387708,33
1893554430,74
0821734725,33
0345353056,33
0373074093,33
0312181140,33
0671534807,37
0028644034,6
1582450196,6
1561705357,69
067131985X,33
1576735567,82
0061090921,76
1888451211,19
055356935X,33
0312263805,11
0446672521,76
0872261344,45
0345446550,33
0201577879,96
0943414814,54
0130991597,12
0394755405,92
1893062511,30
0310207487,67
0964950618,76
0964950618,37
0312288964,34
0679453024,33
0061050164,33
0689813554,43
0451154010,33
0451153367,33
0941483967,33
0140434763,33
0684183811,33
0880702583,49
0762416386,40
0441007007,33
0679749772,44
0935741194,20
0935741178,34
0679445943,85
0967877776,19
0441583288,33
0393967972,76
0915684357,67
0861711238,35
0812044827,6
0312254407,69
044022618X,33
0399519327,87
073571245X,18
1573241644,67
0822013614,23
0822013614,89
0822013584,49
0679739807,33
0877847681,87
0385245475,33
0698114140,43
0816756325,44
0679881875,44
0201353717,18
1582381321,60
0679991638,43
0312169353,19
0964108003,76
0071364145,22
0071364145,12
0942637909,76
0942637909,86
1891290010,92
0895774674,20
0865714452,11
1928704212,85
0786867531,11
0899683444,70
0879305908,11
0553560123,1
0789718022,18
0198128169,49
0586206507,97
0586206507,56
0373099517,33
0373870671,33
0140172971,33
0747270422,33
0312084994,33
0078818427,18
0595183395,67
0595203841,45
0747569045,33
0761921915,85
0761921818,22
0761921818,12
1877733091,87
039576341X,85
1858284333,58
0140284052,92
0140062793,34
1853263699,78
2253061018,11
0735712840,18
0374521603,49
1580628419,69
0671032674,33
039457186X,20
0684823632,11
078971812X,18
0201479443,18
0898231280,43
0752804634,33
4621027530,45
0882706233,87
0679404783,19
094032203X,48
0849936918,87
1588519198,43
0399515356,42
0684838966,11
0415918251,34
1885061633,31
0946819475,40
0316860115,33
1565840089,23
1565840089,32
0195085574,34
0195095391,34
0821735217,33
0805424644,67
0684859696,11
0551031387,87
0134417674,23
0134417674,32
0394577191,85
1560760745,13
0671766163,76
0393084000,67
0300082495,60
0385177216,34
0736001549,88
0819157821,11
0890878838,19
0373036590,33
1551662949,62
0553570307,13
0553570315,45
0440507855,69
0373036671,33
0451169182,33
0060586737,43
0704344890,39
0704344890,85
0373288352,33
0451167945,33
0020296304,88
0821766295,33
0821745158,34
0891415378,33
0195168445,33
0684838915,49
0373035969,33
0373121636,36
0373036655,33
0764116274,37
0802733050,33
0553259431,33
0553259423,33
1882349040,67
0060093927,33
0966347315,33
014036708X,43
0380973782,33
074322616X,33
0070125562,22
0070125562,12
0805015760,33
0789308460,19
0132912201,18
0910034265,86
0743415183,45
1579400914,88
0800790944,67
0812014189,45
0671510495,33
0911655220,44
0449148335,95
0843926295,99
0553258729,33
0517888491,67
0553578812,43
0312951507,74
0140131639,2
0874830982,42
0964389398,11
0805418776,33
0352335351,33
084233307X,87
0452280893,19
1587990008,22
1587990008,12
0385489765,23
0385489765,32
1568383541,69
0849933366,87
037575878X,22
037575878X,12
0312966601,33
0768901219,22
0768901219,12
0006531113,56
0006531113,39
0441007171,45
0817454012,22
0817454012,12
0787120944,11
0679003193,46
1580083501,69
0449002764,87
1577349229,43
0393051706,99
0064407233,43
0152017909,43
0451403827,33
0964425858,33
0895773724,7
0971121605,11
1579548261,11
1561893684,44
0816703825,96
1576852059,23
1576852059,32
0915801078,87
0515136247,33
0451163478,45
0736912940,33
0380770350,33
1850158428,33
0786815558,43
078681554X,43
0451405315,33
1559706414,92
155652305X,34
080241365X,87
0590884921,90
0590884921,68
039473954X,85
0151001758,33
0340728868,27
1573221538,11
0310800633,58
0971614512,33
0373242093,33
0451194799,33
037312080X,33
0373120974,36
037307901X,33
0785273611,85
0373120958,33
0505523744,33
0373120869,33
0930452496,72
1878067737,49
1568650973,72
0451209974,33
044040911X,88
0786014393,33
037328750X,33
1562826921,88
158314188X,33
1931081514,82
0743420330,33
0679887199,43
0679881816,43
0312143761,33
0373273398,33
0812036042,23
0812036042,32
0061080616,33
1559161353,44
0895652927,76
1570251401,11
0842379118,33
0771082606,92
0395930944,33
1559706686,33
0821775901,33
0373440650,33
0553287036,33
031201841X,33
1578567246,43
0738813192,33
0789479907,37
0505523779,33
0743419227,33
0440224918,33
0373192959,33
0812968123,33
0771053053,37
0972165509,33
1563152886,33
0375702326,72
1578565731,33
0440302978,49
0811715159,34
0743482395,33
0871138514,33
0786002808,33
0385140576,15
0813530334,11
0553578804,84
0553578804,30
0156007053,33
0553574647,34
0425164136,33
1575100479,11
0821775626,33
051512611X,33
1571312048,85
0374175543,33
0786706279,33
0515129534,33
0425138011,31
0140061908,33
0843946644,33
0373761376,33
1565077776,87
037327288X,33
0718001702,87
0393319261,42
156280233X,33
0880703032,15
1575665611,33
1583140999,33
158314174X,33
0373262779,33
1578063698,74
0821774921,33
0743434749,84
0439376084,85
087477926X,67
0373288387,33
0671535366,11
0340751673,33
188237102X,13
0970947402,33
0060183659,49
0517885042,45
068721744X,87
0811819191,85
0312263821,34
1882577973,74
0380778823,33
0061087068,34
038547119X,58
0340545976,22
0340545976,12
0451190467,33
0312872577,33
0966792300,33
1557042586,33
0140161767,33
0880640189,96
0571179916,85
0345419987,37
0426203291,33
0679446893,63
0192818147,33
0440225183,47
0394756347,23
0394756347,32
0505523787,33
0486261255,44
0811804194,34
0385266375,6
0821760769,33
0373650477,33
0895778904,19
0843931302,33
0679453059,33
0879978074,33
0451156803,13
0804118396,33
0800758749,33
0821770977,33
055356787X,69
1852309466,19
0849937671,87
0710509413,33
088088066X,42
0140372563,43
188495619X,45
0767914023,92
0451206347,6
1888053127,87
0152050868,43
0805066861,43
0385176422,96
0768912067,23
0768912067,32
0517705699,69
081440491X,22
081440491X,12
0312139233,33
1585743658,6
0806928778,30
1879045281,67
0878222340,67
037307428X,33
0140383190,43
0590435000,44
0140555528,43
0451404661,33
0380802171,43
0380802163,11
0684188821,96
0553299964,33
0345327020,31
0029095026,90
0029095026,68
0304333298,85
0819562750,58
0340057815,45
0671047655,4
006108705X,43
0962706450,74
0380784432,33
0684813483,19
1888952938,19
0890514070,87
0061007501,99
0844208752,23
0844208752,32
0312971761,22
0312971761,12
014014224X,33
0674792912,85
0310239265,87
1558178864,82
1558178864,79
0373121377,76
1863682759,33
1860465978,97
0821743988,33
0140314644,44
1558175423,67
0895946726,85
0156225921,19
0736421394,43
0439454018,44
0375807020,43
0688166296,69
0446514527,34
0060976020,74
0525936610,11
1573221740,67
0688041450,7
0688041450,64
1411600770,54
0809130106,76
0816016860,34
1580172407,37
1560253002,88
087286426X,33
1558684255,67
1877864145,40
0671876473,33
0060677015,87
0316738573,33
0066238110,43
1584653086,33
0972028714,33
0802130356,63
0195111680,12
0393320189,63
0486270920,45
0671017489,59
0671017489,94
0195132556,49
0151000891,49
0915924609,49
0140513760,22
0140513760,12
0961088877,19
0802417841,35
0883965410,69
0743441036,85
0743441036,28
0060414715,49
0971357218,33
0743451406,11
0446603899,59
0446603899,94
1564586065,6
8090217192,49
0694006238,43
0758200064,33
0060968893,19
0684830434,33
1573225851,63
1564767728,67
0140861084,92
0385297203,33
0060950072,19
0802136176,96
0880016086,33
1572314354,18
0385009437,87
0531057542,33
0439416590,43
0786709960,33
0714838195,96
0448425041,43
0884862364,87
0062514121,69
0837604451,33
0393900606,72
0446607924,34
0596002114,18
1841721611,40
0747554110,33
0142437883,33
0879516593,33
1579590306,96
1878274058,33
0385506406,33
1885254997,40
0966986504,74
0847818330,40
0847825043,34
0679432167,40
0500341532,40
0691088586,35
0805210296,11
0689121768,33
0201626632,78
0962368814,80
0345419855,67
0736037772,88
089346158X,63
0553269453,33
0553291300,33
0805043020,22
0805043020,12
076453534X,18
0875964540,85
0883472694,87
0740721976,42
0886777364,33
0743409299,43
0380723107,33
1560766417,33
007072797X,58
078690481X,33
0299179702,11
0451451783,33
0671646192,43
0451200438,76
0671876538,30
0671876309,33
087584913X,74
0441001815,33
0061054798,96
006105478X,33
1556523033,19
0849942969,69
0440503337,44
0380717182,33
0671792377,33
0886770947,33
0671876201,33
0802843204,87
1560765666,61
0671505076,43
0786905158,33
1565042328,30
0553275445,13
0671698095,33
0445200065,84
067146308X,42
078711104X,42
3822870471,96
0226468046,45
0823056600,96
0882822314,59
0882822314,94
155571367X,22
155571367X,12
0446520497,69
0804108005,54
0312117647,85
0800718143,87
0439343526,43
0930044002,33
074341876X,44
0070119589,12
0674003071,34
0963727702,85
1877617008,76
093499868X,33
1877617075,85
0967967104,36
1562802135,33
0671525662,33
067152562X,30
1560252561,34
0152045694,69
0786863285,90
0786863285,68
1570981116,34
1586605097,33
0394555937,90
0394555937,13
0394555937,68
0451136535,13
0764226401,43
0764226398,43
1556611471,43
0449127559,33
0890512760,87
0425105725,60
0345352378,33
0449150127,33
157145814X,42
0425153002,85
0679432256,19
0393323536,45
0300082533,87
1552095266,67
1578660963,78
0791443345,85
0773522565,60
067156806X,43
0929895258,23
0929895258,32
0898868971,60
1570429707,33
159182298X,36
1591822971,36
0679435751,74
0205308767,74
0380883694,19
0525942394,33
0441002315,43
0785269142,87
0764503634,18
0253212731,35
0374521344,96
0349109192,33
0786863412,43
0945766122,61
0688172229,47
0312285434,11
0441586945,18
0446608866,33
015601095X,11
0440178126,63
0375812474,44
0453004660,33
1582971943,23
0812014529,78
0373119968,33
1580171826,19
0865431337,19
0806985909,24
0871562782,31
0785273638,87
1577490886,67
0767908201,11
0380877910,98
0812862562,36
0446671940,42
0865714428,74
0007123477,19
0929005163,54
0312975880,33
0679311343,33
0140231110,33
0684808412,11
0590265873,44
0310217652,67
0380977974,33
0415174295,76
0879517050,90
0879517050,68
0826315453,33
0804831327,88
0525937315,76
0689717849,43
1573440825,78
0892562900,22
0892562900,12
0919345530,37
0941402045,78
0786904887,84
0441002560,33
0028617452,22
0028617452,12
067089477X,69
0446608858,33
0440213932,33
0393701522,54
0743434919,42
0934601976,42
1561632570,96
0781804809,45
1887128611,33
1572240504,86
0099441500,76
0931993717,23
0931993717,32
0688115187,43
0380785048,33
0451525345,99
1569753148,37
0394577558,33
0312267932,37
0060634472,87
0806641630,87
0806637005,67
0590691414,41
0812522567,33
0671529617,43
0373106238,85
0373106238,79
0312253559,33
0393324567,33
0205274129,85
0375726888,49
9681904559,49
1859606369,77
0156028158,23
0156028158,32
0821764837,33
0425183599,85
0684814471,85
1558505369,19
0439306426,43
1564967743,96
9057680122,96
0688066844,34
0840715420,76
1857025628,62
0953420566,58
0590472054,50
1550378368,11
1893115291,18
0764504533,18
075730155X,33
0672318296,18
0851706231,90
0851706231,68
044021016X,87
1581248105,33
1557252238,34
1886411182,31
1576101746,18
0072118598,18
1556705573,40
0815606575,33
0373288514,33
1552095010,20
0823031691,40
1582450102,6
1875559698,39
1875559698,74
0671736000,33
0553481045,43
0452280532,49
1580890547,43
3823821180,96
0451400453,78
8433910981,33
3822858773,74
1578062977,11
1558505415,42
1570717737,22
1570717737,12
0373167350,33
0684850672,45
080505670X,60
0399528814,67
0373078404,45
1576831272,87
0373301073,33
0793122813,22
0793122813,12
034529372X,33
089870183X,87
1567313507,87
1853264121,63
0373271824,33
0310281512,87
0399529683,40
0517103370,19
0670852961,85
0060197978,11
0821760513,33
055348057X,43
0553481169,43
0553480588,43
0764552090,22
0764552090,12
1560253177,45
077159156X,99
0886777429,80
1557487324,11
0380757796,33
0061081337,33
0380701561,85
1562613111,45
0609804057,37
0613110188,43
1555520707,76
0767909151,87
1589821041,33
1400033217,49
1570623619,87
0670912271,33
0268013314,87
0373272677,33
0062734059,40
0373288131,33
0872863956,33
0345357213,85
0312169515,78
0373030908,33
0330316710,45
1878346253,57
0743466322,33
0380732602,43
1590790553,22
1590790553,12
0399518835,85
1573441716,11
0789451158,37
091207888X,37
0743477219,33
1579542441,6
0816509255,85
1400300525,44
1892123592,22
1892123592,12
0373119941,33
0802140440,11
0517093391,33
0385471076,11
0425177807,13
0425177807,88
0425199355,33
0373053460,33
0618004173,69
9679786080,33
0393900703,72
1589971647,87
0505520028,38
0310575303,15
1561799068,44
0195080343,34
1589971434,87
0373702787,33
0590462067,43
0130115827,45
0393312860,34
0312180616,69
0671535315,90
0671535315,68
1591200695,19
0792276876,92
0062502565,87
0140247084,33
0679776710,34
0385468954,74
1890768421,7
0590265849,44
0932814026,87
0892873566,77
0941532283,85
013339896X,54
1580173152,40
0452264871,33
0312972458,11
0789440024,43
0142000248,33
0821760572,33
0767904109,8
0736421696,43
084395261X,11
0226468259,35
0465019315,35
0312134398,11
0860917614,22
0860917614,12
0060638745,35
0380973693,33
0875968805,31
0140440429,27
087596883X,24
0875968848,31
1585744018,31
0806939451,40
0060971193,33
0702232351,33
068484396X,33
0679720340,85
0939010062,33
0821219928,31
026269185X,11
0890877939,87
0805240764,49
091567761X,13
0689859821,43
1932057056,37
1555971458,33
0696213907,85
0671677004,33
0373119909,33
0743434625,87
0373078366,33
1569470448,33
0812584597,33
0062702440,96
0688154980,43
0586086153,33
0393900797,72
1904341292,11
0812507061,33
0449453197,33
0786863331,39
0786863331,85
084394711X,33
0446519499,6
0006382991,87
0820439169,34
0786815434,11
0586216855,2
0842345973,87
0333908732,37
0823088146,22
0823088146,12
0201699575,18
0968885500,40
0719052092,49
1578660742,67
1885408269,42
000638837X,97
4770020686,45
0890878951,19
1859748112,92
4770026080,45
0744002397,30
0140145818,34
0312143540,30
1575000490,42
0525444513,43
1568820232,84
1568820232,30
3890646573,84
3890646573,30
1555603831,30
1555603718,33
0192817973,13
0609604201,19
0882669184,19
000225056X,19
0809238209,67
1882606345,37
0155067370,45
0849936861,43
1930206054,30
076153007X,18
076153007X,30
076153105X,30
0761518576,30
048623004X,96
0873415523,34
1862045909,87
1887140123,95
0764561642,92
0806961538,30
0887291783,92
0963942972,92
0672301687,18
0965774600,19
0671875752,33
3822865206,96
0786905247,33
0739302264,42
1575213907,18
0807046299,85
1570423830,33
007142220X,22
007142220X,12
076112635X,42
0792713575,33
0806954817,76
1555037763,33
1932037047,63
0452279585,33
0671897357,74
0765601397,22
0765601397,12
0877736944,87
0425156907,11
0394860780,14
0316000752,67
076422221X,33
0304352829,97
0304352829,13
0393010244,34
1590522583,33
0312181132,2
0030180767,67
0030180767,75
0525946888,33
0761110569,44
157673109X,33
0849943426,43
0385492146,33
0452271371,37
059042369X,44
1578565774,33
0679840354,43
0595192505,87
1582971919,78
1576830470,87
042509880X,13
042509880X,58
0800758730,58
0805349898,96
1556611617,43
1573241849,67
1570064164,92
0028612574,19
0877884579,87
076455137X,20
1577485718,87
0515129925,33
1559705868,33
0764222007,33
0440229502,43
0849955025,49
0689803540,43
0253339324,33
096790529X,33
068486214X,22
068486214X,12
1576739708,87
0805420355,87
1578561507,33
037370769X,33
0829718656,87
0679808477,43
0486297284,44
0152019197,43
073641116X,43
0201598779,52
0618219234,33
0889841551,33
0517124505,33
0435902407,74
0375727744,33
080505300X,43
0747244421,22
0747244421,12
0684843927,11
0804815550,42
0449202399,33
089577013X,58
0696209292,31
1565122267,60
156158519X,31
1852309415,61
0889625891,43
0970548702,4
042516294X,33
4770020678,11
0684866099,40
0671865609,11
0525245391,33
157778037X,87
0394860519,67
0679409947,33
0140255834,49
0912547014,54
0553379747,23
0553379747,32
1578400104,16
0802757855,33
9812325891,42
0307107736,43
1842125605,11
0451201299,33
0786706260,59
0786706260,94
0486204294,52
140001235X,92
0500276854,96
0553050451,58
0684834529,34
0679776621,34
0786863307,87
0872014886,24
1858288940,92
0440139856,43
0691026300,74
0691026300,15
055310778X,33
0754017443,96
0380726890,11
0439155312,43
0679741453,74
2060000262,92
0449205835,86
019866253X,49
0446605107,33
089608521X,22
089608521X,12
155634290X,30
0262511053,18
0131238299,18
158567043X,33
0385513089,33
1576735788,37
0312857268,33
0446514810,13
0671791834,34
1592862616,34
0764503723,18
0345377516,33
1589821017,74
0595303366,87
0440418585,85
0918339235,43
078693087X,43
0879737158,15
0735712506,18
1592281478,6
0451153200,49
0553354582,63
0380778513,33
1578567297,33
0446384267,33
0912333049,90
0912333049,68
0887295967,92
0192834312,43
0679600078,33
0060158034,33
1883672066,19
0060530529,43
0964515709,55
1881273423,67
0735712433,18
1886913102,74
0758207921,33
0972437711,82
0889952280,33
0810008971,15
0300077491,96
0345463102,33
1553950852,84
0156002116,33
0805418458,87
0806516348,67
0821740407,33
0736908471,33
0849907217,85
0849907217,79
0849907217,28
0192880748,33
0679420754,27
1880365669,34
078355284X,60
0679729836,60
0028637763,92
0889242844,33
0805001131,78
0844214868,78
0899542204,84
0061055409,67
0899972276,92
1560446382,88
1892281163,33
0373058314,36
0804464294,33
1565120906,42
0967993733,87
0684195437,11
0060654775,87
0192840401,63
0393313557,37
0553573667,22
0553573667,12
0486220265,45
0809465000,70
1581510616,67
080946344X,85
037540807X,11
0878052925,49
0962067164,67
0786003820,33
0821765752,33
0830816178,87
0394703693,35
0830816100,87
0684825058,23
0684825058,32
0881766488,20
0385501544,49
0802440355,43
1403327408,43
0689829116,44
0263832236,33
0961940166,43
0804003211,33
0520213963,87
0671253085,63
0426202295,84
8401473721,33
0840795076,87
0671749919,33
0802423396,33
1588514455,33
0967578841,69
0029283752,34
185375210X,11
0740723235,42
0679425667,33
0671797271,88
0822956616,78
0764808362,87
0762401109,33
0471247006,37
0821760548,43
0679452516,11
0743203860,63
0670030597,6
156179905X,87
0972416617,33
1580627757,72
0380763524,33
0882669265,19
0761101055,6
0809238349,23
0809238349,32
3822812862,96
0898706807,87
185029934X,37
0380793989,67
188491019X,45
0061082104,33
0670838136,33
0881500623,87
0679761845,34
1558741518,69
0393051781,34
0553050443,69
0870126458,85
031818169X,87
1892374358,19
1558593705,19
0765344076,33
0451170164,33
1878990845,87
0884195651,87
0764226134,22
0764226134,12
1558851305,33
0809237989,52
0967083001,37
0821770683,33
0786869097,63
0446395099,67
0380775263,33
059018752X,43
0078822777,96
0201353687,18
037307770X,33
0892390719,44
0674363361,45
0848722019,19
0028642635,69
0762710497,92
0071368248,22
0071368248,12
1578152712,33
061334006X,33
0147712033,33
1563411342,33
1567310001,69
0312185758,33
0140083626,1
0140083626,93
0814479219,22
0814479219,12
0743488180,33
1577790308,6
0060287624,40
0679773002,34
0842337237,87
0395924936,34
0820306819,34
0028642600,47
1929266014,78
0966418956,69
0671720384,33
0812553764,33
075820292X,33
0425068331,33
0441002552,22
0441002552,12
0967905281,33
0060928425,85
0805068023,33
0807015032,87
082641477X,49
0060394153,37
0571117872,25
0060965185,76
0226677184,33
0226677168,33
0441160263,33
0395437822,78
0140247025,74
0553274813,33
0312851685,33
1857020804,1
0740726730,42
0812537874,84
0747533253,67
0962406740,15
0451199464,33
0460878204,45
0671776509,22
0671776509,12
0813011442,11
067169779X,33
1569470375,33
0380974355,33
1931333122,33
0698113527,7
0658006223,22
0658006223,12
9681904958,72
0449217434,33
0753450666,2
034527427X,33
1931543119,20
0786863234,87
1569471002,33
1860498116,8
1557661154,23
1557661154,32
0963022288,20
157120153X,20
1570670919,19
0425162990,33
0783502184,19
0517162113,34
0312281145,67
0451164296,33
0843936509,33
038549159X,67
0875969631,20
044021968X,43
0674762258,96
1561794597,33
0671577212,33
0425168158,33
0310248809,87
1564407225,88
0393049868,63
0393014673,11
0867307846,19
0374280223,33
0192142380,33
0373256426,33
1583141561,33
0312201729,45
1875346058,84
1875346015,84
0060536152,33
0425190072,67
0963094467,33
1413718736,19
0971819157,42
0822506378,33
0525936548,33
0824521331,87
096781622X,33
0871138387,59
0871138387,94
1571741658,67
0515093335,33
0916119580,44
0451405463,59
0451405463,94
9507421459,74
1890957461,37
0590341294,44
1560795905,67
0595298257,33
0441003117,99
0786864192,33
096782219X,33
0553292277,43
0553285769,43
0553570226,43
0451205693,33
0800759451,40
0452280753,33
0916397475,63
0964223139,45
0595094252,33
0373037414,33
0821759949,33
0821718614,33
2831563879,45
0880115580,37
0446672599,85
0375701567,45
074345703X,33
0743216008,33
0373225423,6
014019441X,85
0140441123,72
0802136109,15
0674013255,23
0674013255,32
0553248901,85
0553248901,67
1874061106,18
0586090614,33
0452275520,11
0201547775,18
1853264423,63
0890439451,92
0921149980,35
0671750437,45
0028621905,45
0312396198,45
0151001537,63
015100630X,63
1592580025,11
0393040895,85
082174898X,33
0743204476,18
0553574256,33
0465075967,85
0393323722,52
0877015139,33
1587213176,33
0789434407,44
081181355X,88
0743246470,74
0813913365,34
0811814513,31
188712859X,33
1590800966,18
0759902666,96
0669243760,34
0971394210,85
0757300898,69
0812044835,6
0966793102,85
0452279763,37
003060043X,33
0930741471,96
0807036056,45
0446405353,33
0385495935,22
0385495935,12
0425048004,33
0137486251,18
0440209110,33
0345295129,33
1581342489,87
0764226223,33
1575025590,85
0764562290,92
0426116909,43
1567996035,87
0380554429,7
0747245053,22
0747245053,12
097200260X,33
1563898020,36
0930289382,36
059600186X,18
0738205362,12
0786701358,33
0891918329,84
0771082568,88
1582343772,36
0966662318,11
0316734454,43
0804821232,44
0802775179,11
1561677663,18
0812522699,33
1579122795,87
1579122787,37
1567181821,84
055321828X,33
0743471474,33
0471387584,1
1587680009,45
0375812121,43
0140441387,87
0425183793,33
0884862496,87
0896723917,34
0696019841,20
0300042078,96
0670888729,43
3822858765,96
0520235428,85
141843132X,49
0844200379,96
0844200204,78
0373225660,33
037324231X,33
1893554570,34
0373242336,33
0679881689,43
8420612898,49
0679445919,22
0679445919,12
0394750799,42
0373272634,45
0696019507,19
030724900X,43
0671038338,43
0875843999,22
0875843999,12
0440414059,43
0765191482,42
0920656749,31
0385424078,88
0785273492,87
0743435206,33
1591163293,36
0966635272,92
0684833964,36
1591828783,43
0435272640,45
0689819161,43
0440936861,33
0425133044,33
